itemId,sourceMcId,sourceMcTitle,description,targetDetectedMcIds,targetSplitMcIds,shouldSplit,caseType,split
3439,102,Сантехника,"Монтаж сантехнического оборудования, установка бойлеров, фильтров для воды. По желанию заказчика могу выполнить поклейку обоев. Цены договорные, возможны скидки при большом объеме.","[102, 106]",[],False,multi_service_no_split,test
3440,102,Сантехника,"Устранение протечек, замена стояков, установка счетчиков воды. Дополнительно предлагаю услуги по укладке плитки в ванной и на кухне. Работаю без посредников, все материалы предоставляю по оптовым ценам.","[102, 105]",[],False,multi_service_no_split,val
3441,109,Напольные покрытия,"Укладка ламината и паркетной доски быстро и качественно, звоните.",[109],[],False,noisy_short,train
3442,109,Напольные покрытия,"Стяжка пола / укладка плитки на пол, работаем без предоплаты.","[109, 105]",[],False,noisy_short,test
3443,109,Напольные покрытия,"Монтаж линолеума и ковролина, выезд по области.",[109],[],False,noisy_short,train
3444,109,Напольные покрытия,"Укладка пола под ключ, включая демонтаж старого покрытия.","[109, 111]",[],False,noisy_short,val
3445,109,Напольные покрытия,"Укладка ламината и паркетной доски быстро и качественно, звоните в любое время.",[109],[],False,noisy_short,train
3446,109,Напольные покрытия,"Стелим линолеум, ковролин, делаем стяжку пола, выезд бесплатный.","[109, 108]",[],False,noisy_short,test
3447,105,Укладка плитки,"Профессиональная укладка плитки в ванной и на кухне. Включаем подготовку поверхности и затирку швов. Быстро и аккуратно, возможен выезд сегодня.",[105],[],False,multi_service_no_split,train
3448,105,Укладка плитки,"Укладка керамической плитки и керамогранита. Выполняем сопутствующие работы: гидроизоляция, стяжка. Работаем по договору, предоставляем фотоотчеты.","[105, 109]",[],False,multi_service_no_split,val
3449,105,Укладка плитки,"Укладка плитки в санузлах и на кухонных фартуках. Подготовка стен и пола под плитку. Работаем с любыми материалами, опыт более 10 лет.","[105, 108]",[],False,multi_service_no_split,test
3450,105,Укладка плитки,Профессиональная укладка плитки на пол и стены. Выполняем штукатурные работы под плитку. Работаем с материалами заказчика или предоставляем свои. Гарантия на все виды работ.,"[105, 108]",[],False,multi_service_no_split,train
3451,105,Укладка плитки,"Предлагаю услуги:
- укладка плитки и керамогранита на пол и стены
• монтаж натяжных потолков (можно заказать отдельно)
- штукатурные работы под плитку
Работаю быстро и качественно, опыт 8 лет.","[104, 105, 108]","[104, 108]",True,bullets_mixed,train
3452,105,Укладка плитки,"Выполняю:
• укладка плитки в ванной, кухне, коридоре
- поклейка обоев (возможно отдельно)
- малярные работы под ключ или по этапам
Гарантия на все виды работ, работаю с материалами заказчика.","[105, 106, 107]","[106, 107]",True,bullets_mixed,test
3453,105,Укладка плитки,"Услуги:
- укладка плитки любых размеров и фактур
• монтаж гипсокартонных конструкций (можно отдельно)
- демонтаж старых покрытий
Работаю без посредников, цены ниже рынка.","[105, 110, 111]","[110, 111]",True,bullets_mixed,train
3454,105,Укладка плитки,"Предлагаю:
• укладка плитки на пол и стены
- установка натяжных потолков (возможно отдельно)
- сантехнические работы под ключ или частично
Опыт работы 10 лет, все материалы в наличии.","[102, 104, 105]","[102, 104]",True,bullets_mixed,val
3455,107,Малярные работы,"Выполняю качественную покраску стен и потолков, а также штукатурные работы под покраску. Подготовка поверхностей, грунтовка, шпаклевка. Работаю с материалами заказчика или предоставлю свои.","[107, 108]",[],False,multi_service_no_split,train
3456,107,Малярные работы,"Профессиональная покраска помещений, включая подготовку стен и потолков. Также выполняю укладку плитки в ванной и на кухне. Гарантия на все виды работ.","[105, 107]",[],False,multi_service_no_split,train
3457,107,Малярные работы,"Малярные работы любой сложности: покраска, шпаклевка, грунтовка. Дополнительно предлагаю услуги по поклейке обоев и установке гипсокартонных конструкций. Быстро и качественно.","[106, 107, 110]",[],False,multi_service_no_split,val
3458,107,Малярные работы,"Покраска стен, потолков и других поверхностей. Включаю подготовку и выравнивание стен. Также выполняю штукатурные работы и укладку напольных покрытий. Опыт работы более 5 лет.","[107, 108, 109]",[],False,multi_service_no_split,test
3459,108,Штукатурные работы,Выполняем штукатурку стен и потолков под покраску или обои. Также можем провести электромонтажные работы и укладку плитки в комплексе. Работаем по Москве и области.,"[103, 105, 108]",[],False,multi_service_no_split,train
3460,108,Штукатурные работы,"Штукатурка стен механизированным способом, выравнивание поверхностей. Включаем в работу монтаж гипсокартонных конструкций и поклейку обоев. Качественно и быстро.","[106, 108, 110]",[],False,multi_service_no_split,val
3461,108,Штукатурные работы,Профессиональная штукатурка стен с последующей покраской. Возможен комплексный ремонт с укладкой напольных покрытий и установкой натяжных потолков. Опыт более 5 лет.,"[104, 107, 108, 109]",[],False,multi_service_no_split,test
3462,108,Штукатурные работы,Штукатурка и выравнивание стен в квартирах и домах. Дополнительно предлагаем услуги по сантехнике и малярным работам. Работаем без выходных.,"[102, 107, 108]",[],False,multi_service_no_split,train
3463,108,Штукатурные работы,"Выполняем штукатурные работы любой сложности. Также предлагаем услуги по укладке плитки и поклейке обоев. Работаем быстро и качественно, с гарантией на все виды работ. Обращайтесь для бесплатной консультации.","[105, 106, 108]",[],False,multi_service_no_split,train
3464,108,Штукатурные работы,Профессиональная штукатурка стен и потолков. В комплекс услуг входит также монтаж гипсокартона и малярные работы. Работаем с материалами заказчика или закупаем сами. Звоните для обсуждения деталей.,"[107, 108, 110]",[],False,multi_service_no_split,val
3465,101,Ремонт квартир и домов под ключ,"Предлагаю услуги:
- комплексный ремонт квартир и домов
- электромонтажные работы можно заказать отдельно
- установка натяжных потолков как самостоятельная услуга
Опыт работы 8 лет, гарантия на все виды работ.","[101, 103, 104]","[103, 104]",True,bullets_mixed,train
3466,101,Ремонт квартир и домов под ключ,"Выполняю:
- ремонт под ключ в новостройках и вторичке
- штукатурка стен и потолков отдельно
- поклейка обоев как отдельная услуга
Работаю без посредников, цены ниже рынка.","[101, 106, 108]","[106, 108]",True,bullets_mixed,val
3467,101,Ремонт квартир и домов под ключ,"Услуги:
- капитальный ремонт квартир
- укладка плитки в ванной и на кухне отдельно
- монтаж гипсокартонных конструкций как самостоятельная услуга
Большой опыт, качественные материалы, гарантия 2 года.","[101, 105, 110]","[105, 110]",True,bullets_mixed,test
3468,101,Ремонт квартир и домов под ключ,"Предлагаю:
- ремонт квартир под ключ
- малярные работы можно заказать отдельно
- демонтаж старых покрытий как отдельная услуга
Работаю быстро, чисто и по договору.","[101, 107, 111]","[107, 111]",True,bullets_mixed,train
3469,111,Демонтажные работы,"Слом стен быстро и аккуратно, вывоз мусора включён. Пишите в лс.",[111],[],False,noisy_short,train
3470,111,Демонтажные работы,"Удаление старых обоев и штукатурки, цена договорная. Звоните.",[111],[],False,noisy_short,val
3471,111,Демонтажные работы,"Демонтаж перегородок из гипсокартона, вывоз строительного мусора. Лс.",[111],[],False,noisy_short,test
3472,111,Демонтажные работы,"Снос старых полов, плитки и стяжки. Работаю без предоплаты.",[111],[],False,noisy_short,train
3473,110,Гипсокартон,"Предлагаю услуги по работе с гипсокартоном:
- монтаж перегородок и коробов из ГКЛ
- установка потолков (в том числе многоуровневых)
- шпаклевка и покраска поверхностей (можно отдельно)
- укладка плитки на подготовленные стены
Работаю качественно, с гарантией. Выезд бесплатный.","[105, 107, 110]","[105, 107]",True,bullets_mixed,train
3474,110,Гипсокартон,"Выполняю:
- монтаж гипсокартонных конструкций любой сложности
- подготовка стен под обои или покраску
- установка ниш и полок из ГКЛ
- ремонт и реставрация повреждённых поверхностей
Опыт работы 8 лет. Точные сроки и честные цены.","[106, 107, 110]",[],False,bullets_mixed,test
3475,110,Гипсокартон,"Услуги по гипсокартону:
- устройство арок и декоративных элементов
- звукоизоляция стен и потолков
- монтаж гипсокартона на металлический каркас
- штукатурка и шпаклевка (возможно отдельно)
Работаю без посредников. Скидки при больших объёмах.","[107, 108, 110]","[107, 108]",True,bullets_mixed,val
3476,110,Гипсокартон,"Предлагаю:
- монтаж перегородок из гипсокартона
- установка потолков с подсветкой
- подготовка поверхностей под финишную отделку
- устранение трещин и неровностей
Быстро, аккуратно, по доступным ценам. Звоните!","[107, 110]",[],False,bullets_mixed,train
3477,110,Гипсокартон,"Предлагаю услуги по работе с гипсокартоном:
- монтаж перегородок и коробов
- установка арок и ниш
- шпаклевка и покраска гипсокартонных поверхностей
- укладка плитки на гипсокартон (можно отдельно)
Работаю качественно и быстро, выезд бесплатный.","[105, 107, 110]",[105],True,bullets_mixed,train
3478,111,Демонтажные работы,"Выполняем демонтаж перегородок, снятие старых обоев и подготовку стен под штукатурку. Работаем быстро и аккуратно, с вывозом мусора. Оставляйте заявки в чате.","[106, 108, 111]",[],False,multi_service_no_split,train
3479,111,Демонтажные работы,"Демонтаж сантехники, снятие напольных покрытий и подготовка помещения под капитальный ремонт. Работаем по договору, возможен выезд на замер. Пишите в чат.","[102, 109, 111]",[],False,multi_service_no_split,train
3480,111,Демонтажные работы,"Снос стен, демонтаж электропроводки и подготовка поверхностей под новый ремонт. Работаем с любыми объемами, вывоз мусора включен. Свяжитесь с нами для обсуждения деталей.","[103, 111]",[],False,multi_service_no_split,test
3481,111,Демонтажные работы,"Демонтаж потолков, снятие плитки и подготовка стен под поклейку обоев. Работаем профессионально, без повреждения соседних поверхностей. Обращайтесь в чат.","[104, 105, 106, 111]",[],False,multi_service_no_split,val
3482,109,Напольные покрытия,"Профессиональная укладка ламината, паркета и линолеума. Выполняем стяжку пола и подготовку основания. Работаем быстро и качественно, с гарантией на все виды работ.",[109],[],False,multi_service_no_split,train
3483,109,Напольные покрытия,"Укладка напольных покрытий любой сложности: ламинат, паркетная доска, виниловая плитка. Также выполняем шлифовку и циклевку деревянных полов. Опыт работы более 5 лет.",[109],[],False,multi_service_no_split,train
3484,109,Напольные покрытия,"Комплексные работы по устройству полов: стяжка, утепление, укладка плитки и ламината. Возможен выезд на замер и консультация бесплатно. Работаем по договору.","[105, 109]",[],False,multi_service_no_split,test
3485,109,Напольные покрытия,"Укладка напольных покрытий в квартирах и домах. Работаем с любыми материалами: ламинат, паркет, ковролин, линолеум. Подготовка основания и выравнивание пола включены в стоимость.",[109],[],False,multi_service_no_split,val
3486,103,Электрика,"замена проводки в квартире, возможно покраска стен, быстро и недорого пишите в лс","[103, 107]",[107],True,noisy_short,train
3487,103,Электрика,"установка розеток и выключателей, вывоз мусора после работ, звоните","[103, 111]",[111],True,noisy_short,test
3488,103,Электрика,"монтаж электропроводки в новостройке, срочно, цена договорная",[103],[],False,noisy_short,val
3489,103,Электрика,"подключение люстры и светильников, покраска потолка, пишите в чат","[103, 107]",[107],True,noisy_short,train
3490,103,Электрика,"замена проводки и розеток быстро и недорого, можем покрасить стены если надо чат","[103, 107]",[107],True,noisy_short,train
3491,103,Электрика,"установка люстр и светильников, вывоз мусора включен лс","[103, 111]",[111],True,noisy_short,test
3492,106,Поклейка обоев,"Предлагаю услуги:
- поклейка обоев любых типов (винил, флизелин, бумага)
- шпатлёвка стен под обои
- установка розеток и выключателей отдельно
- мелкий ремонт сантехники по запросу
Работаю аккуратно, без предоплаты.","[102, 103, 106, 108]","[102, 103, 108]",True,bullets_mixed,train
3493,106,Поклейка обоев,"Выполняю:
- поклейка обоев в квартирах и домах
- грунтовка и выравнивание стен
- замена смесителей и прокладка труб (можно отдельно)
- монтаж гипсокартонных конструкций под заказ
Гарантия на все виды работ.","[102, 106, 108, 110]","[102, 110]",True,bullets_mixed,test
3494,106,Поклейка обоев,"Услуги:
- поклейка обоев с подбором рисунка
- демонтаж старых покрытий
- штукатурка стен под обои
- установка сантехники (возможно отдельно)
Опыт работы 8 лет, работаю по договору.","[102, 106, 111]","[102, 111]",True,bullets_mixed,val
3495,106,Поклейка обоев,"Предлагаю:
- поклейка обоев в комнатах и коридорах
- подготовка стен (грунтовка, шпатлёвка)
- замена электропроводки (можно заказать отдельно)
- укладка ламината и паркета
Все работы выполняются качественно и в срок.","[103, 106, 108, 109]","[103, 109]",True,bullets_mixed,train
3496,106,Поклейка обоев,"Предлагаю услуги:
- поклейка обоев любых типов (винил, флизелин, бумага)
- шпатлёвка стен под поклейку отдельно
- монтаж розеток и выключателей по желанию
Работаю аккуратно, без предоплаты.","[103, 106, 108]","[103, 108]",True,bullets_mixed,train
3497,106,Поклейка обоев,"Выполняю:
- поклейка обоев с подбором рисунка
- демонтаж старых покрытий (обои, краска)
- грунтовка стен под обои отдельно
• возможен выезд в области
Опыт 8 лет, гарантия на работы.","[106, 111, 108]","[111, 108]",True,bullets_mixed,test
3498,101,Ремонт квартир и домов под ключ,"Комплексный ремонт квартиры под ключ в Москве. Возможен отдельный монтаж гипсокартонных конструкций, замена электропроводки, укладка плитки в ванной или поклейка обоев. Работаем с материалами заказчика или предоставляем свои. Опыт более 8 лет. Оставляйте заявку в чате.","[101, 110, 103, 105, 106]","[110, 103, 105, 106]",True,turnkey_split,train
3499,104,Натяжные потолки,"Установка натяжных потолков любого типа. По желанию клиента можем отдельно выполнить поклейку обоев или покраску стен. Работаем по договору, гарантия 3 года.","[104, 106, 107]","[106, 107]",True,multi_service_split,train
3500,104,Натяжные потолки,Монтаж натяжных потолков с фотопечатью. При необходимости отдельно выполним штукатурные работы или укладку плитки на стены. Выезд замерщика бесплатно.,"[104, 105, 108]","[105, 108]",True,multi_service_split,val
3501,104,Натяжные потолки,Установка натяжных потолков в квартире или офисе. По запросу клиента можем отдельно поклеить обои или выполнить малярные работы. Работаем без выходных.,"[104, 106, 107]","[106, 107]",True,multi_service_split,test
3502,104,Натяжные потолки,Натяжные потолки с установкой светильников. Также можем отдельно выполнить работы по гипсокартону или укладке напольных покрытий. Звоните для консультации.,"[104, 109, 110]","[109, 110]",True,multi_service_split,train
3503,110,Гипсокартон,"Монтаж перегородок из гипсокартона в офисе или квартире. Выполняю короба для труб, ниши под телевизор. Работаю чисто и быстро, выезд на замер бесплатно.",[110],[],False,single_direct,train
3504,110,Гипсокартон,"Изготовление потолков из гипсокартона любой сложности. Делаю многоуровневые конструкции с подсветкой. Опыт работы 10 лет, гарантия на все работы.",[110],[],False,single_direct,test
3505,104,Натяжные потолки,"Предлагаю услуги по установке натяжных потолков:
- монтаж глянцевых и матовых потолков
- демонтаж старых покрытий
- укладка ламината под ключ
Работаю быстро и качественно, гарантия на все виды работ.","[104, 111, 109]",[],False,bullets_mixed,train
3506,104,Натяжные потолки,"Выполняю:
- установку натяжных потолков любых типов
- поклейку обоев в комнатах и коридорах
- штукатурные работы под чистовую отделку
Опыт более 5 лет, выезд на замер бесплатный.","[104, 106, 108]",[],False,bullets_mixed,val
3507,104,Натяжные потолки,"Услуги по отделке помещений:
- натяжные потолки (матовые, сатиновые, глянцевые)
- укладка плитки в ванной и на кухне
- монтаж гипсокартонных конструкций
Возможна работа по отдельным услугам.","[104, 105, 110]","[105, 110]",True,bullets_mixed,test
3508,104,Натяжные потолки,"Работаю с натяжными потолками:
- установка потолков с подсветкой
- малярные работы (покраска стен и потолков)
- демонтаж перегородок и старых покрытий
Все виды работ выполняю отдельно или в комплексе.","[104, 107, 111]","[107, 111]",True,bullets_mixed,train
3509,109,Напольные покрытия,"Профессиональная укладка ламината и паркетной доски в квартирах и домах. Работаю с материалами заказчика или помогу с выбором. Быстро и качественно, с гарантией на работы.",[109],[],False,single_direct,train
3510,109,Напольные покрытия,"Укладка винилового пола в ванной и на кухне. Подготовка основания, монтаж плинтусов. Опыт работы 8 лет, выезд на замеры бесплатный. Работаю без посредников.",[109],[],False,single_direct,train
3511,106,Поклейка обоев,"Поклейка обоев любых типов: виниловые, флизелиновые, бумажные. Включаю подготовку стен и малярные работы. Быстро и аккуратно.","[106, 107]",[],False,multi_service_no_split,train
3512,106,Поклейка обоев,Профессиональная поклейка обоев с выравниванием стен гипсокартоном. Работаю по всей Москве и области. Гарантия на все виды работ.,"[106, 110]",[],False,multi_service_no_split,val
3513,106,Поклейка обоев,"Поклейка обоев в квартире или доме. Дополнительно предлагаю укладку напольных покрытий. Работаю без выходных, выезд в день обращения.","[106, 109]",[],False,multi_service_no_split,test
3514,106,Поклейка обоев,Качественная поклейка обоев в комнатах и коридоре. Также выполняем штукатурные работы под ключ. Работаем с материалами заказчика или закупаем сами.,"[106, 108]",[],False,multi_service_no_split,train
3515,106,Поклейка обоев,"Поклейка обоев любых типов — флизелиновые, виниловые, бумажные. Включаем подготовку стен и финишную отделку. Возможна покраска потолков в комплексе.","[106, 107]",[],False,multi_service_no_split,val
3516,106,Поклейка обоев,Профессиональная поклейка обоев с выравниванием стен. Дополнительно предлагаем укладку ламината и паркетной доски. Работаем быстро и аккуратно.,"[106, 109]",[],False,multi_service_no_split,test
3517,102,Сантехника,установка раковины и смесителя частник быстро недорого,[102],[],False,noisy_short,train
3518,102,Сантехника,чистка засоров + замена труб в ванной звоните сегодня,[102],[],False,noisy_short,test
3519,102,Сантехника,подключение стиралки и установка фильтра частник срочно,[102],[],False,noisy_short,val
3520,102,Сантехника,ремонт унитаза + замена прокладок в кранах мастер на час,[102],[],False,noisy_short,train
3521,102,Сантехника,"установка раковины и смесителя, замена труб в ванной, работаю без посредников",[102],[],False,noisy_short,train
3522,102,Сантехника,чистка засоров +электрика частник дешево быстро,"[102, 103]",[103],True,noisy_short,test
3523,102,Сантехника,"подключение стиральной машины и установка фильтров воды, опыт 10 лет",[102],[],False,noisy_short,val
3524,102,Сантехника,замена унитаза и прокладка труб плюс штукатурка стен,"[102, 108]",[108],True,noisy_short,train
3525,106,Поклейка обоев,"Профессиональная поклейка обоев в квартире. Работаю с любыми типами обоев: виниловые, флизелиновые, бумажные. Опыт более 8 лет. Гарантия на работу 1 год.",[106],[],False,single_direct,train
3526,106,Поклейка обоев,"Поклейка обоев под ключ в новостройке. Выполняю работы аккуратно и быстро. Есть все необходимые инструменты. Работаю без посредников, цены низкие.",[106],[],False,single_direct,test
3527,104,Натяжные потолки,"Установка натяжных потолков любой сложности, включая многоуровневые конструкции. Также выполняем поклейку обоев и малярные работы в рамках комплексного ремонта. Работаем по договору с гарантией.","[104, 106, 107]",[],False,multi_service_no_split,train
3528,104,Натяжные потолки,"Монтаж натяжных потолков с фотопечатью и подсветкой. Включаем в работу штукатурные работы и укладку плитки при необходимости. Оперативно и качественно, возможен выезд сегодня.","[104, 105, 108]",[],False,multi_service_no_split,val
3529,104,Натяжные потолки,Натяжные потолки с установкой светильников и карнизов. Дополнительно предлагаем услуги по укладке напольных покрытий и монтажу гипсокартона. Работаем по всей Москве и области.,"[104, 109, 110]",[],False,multi_service_no_split,test
3530,104,Натяжные потолки,"Профессиональный монтаж натяжных потолков с гарантией 5 лет. В комплекс услуг входит поклейка обоев и малярные работы. Быстро, чисто и по доступным ценам.","[104, 106, 107]",[],False,multi_service_no_split,train
3531,103,Электрика,Выполню электромонтажные работы любой сложности. Также отдельно могу поклеить обои и покрасить стены. Возможен выезд для замера и консультации.,"[103, 106, 107]","[106, 107]",True,multi_service_split,train
3532,103,Электрика,"Установка розеток, выключателей, прокладка кабеля. По желанию заказчика могу выполнить штукатурные работы или укладку плитки отдельно. Работаю по договору.","[103, 105, 108]","[105, 108]",True,multi_service_split,val
3533,103,Электрика,"Замена электропроводки, монтаж щитков, установка освещения. Дополнительно предлагаю услуги по укладке напольных покрытий или монтажу гипсокартона. Все работы выполняются отдельно.","[103, 109, 110]","[109, 110]",True,multi_service_split,test
3534,103,Электрика,"Подключение бытовой техники, монтаж электрических теплых полов. По отдельности могу выполнить демонтажные работы или покраску стен. Быстро и качественно.","[103, 107, 111]","[107, 111]",True,multi_service_split,train
3535,103,Электрика,"Выполню замену электропроводки в квартире или доме. По желанию заказчика могу отдельно установить розетки и выключатели, а также провести монтаж освещения. Работаю с материалами заказчика или своими.","[103, 107]",[107],True,multi_service_split,train
3536,103,Электрика,"Услуги электрика: подключение бытовой техники, замена автоматов, установка счетчиков. Также могу выполнить штукатурные работы под электрику или отдельно поклеить обои. Все работы выполняются качественно и в срок.","[103, 106, 108]","[106, 108]",True,multi_service_split,test
3537,103,Электрика,Установка розеток и выключателей в квартире. Выполню монтаж электропроводки под ключ. Опыт работы более 7 лет. Работаю без выходных.,[103],[],False,single_direct,train
3538,103,Электрика,"Замена электросчётчика и автоматов в щитке. Качественно и быстро, с гарантией. Работаю по договору. Звоните в любое время.",[103],[],False,single_direct,test
3539,103,Электрика,"Предлагаю услуги электрика:
- замена проводки и установка розеток
- монтаж осветительных приборов
- штукатурные работы под электрику (можно отдельно)
- укладка ламината как самостоятельная услуга
Опыт работы 8 лет, гарантия на работы.","[103, 108, 109]","[108, 109]",True,bullets_mixed,train
3540,103,Электрика,"Выполняю:
- полный монтаж электрики в квартире
- поклейка обоев (можно отдельно)
- демонтаж старых покрытий
- укладка керамической плитки
Работаю быстро и качественно, возможен выезд в день обращения.","[103, 106, 111, 105]","[106, 111, 105]",True,bullets_mixed,test
3541,103,Электрика,"Услуги электрика:
- установка и замена автоматов
- монтаж теплого пола
- малярные работы (можно отдельно)
- штукатурка стен
Опыт более 10 лет, работаю с материалами заказчика или своими.","[103, 109, 107, 108]","[109, 107, 108]",True,bullets_mixed,val
3542,103,Электрика,"Предлагаю:
- комплексный ремонт электрики в доме
- установка натяжных потолков
- укладка паркета
- монтаж гипсокартонных конструкций
Бригада профессионалов, работаем по договору.","[103, 104, 109, 110]",[],False,bullets_mixed,train
3543,103,Электрика,"Предлагаю услуги электрика:
- монтаж и замена электропроводки
- установка розеток и выключателей (можно отдельно)
- штукатурные работы под электрику
- укладка ламината как самостоятельная услуга
Опыт работы 8 лет, работаю аккуратно и быстро.","[103, 108, 109]",[109],True,bullets_mixed,train
3544,105,Укладка плитки,Выполняем укладку плитки на пол и стены. Также можем отдельно поклеить обои или выполнить малярные работы. Звоните для обсуждения деталей.,"[105, 106, 107]","[106, 107]",True,multi_service_split,train
3545,105,Укладка плитки,Профессиональная укладка плитки в ванной и на кухне. По желанию клиента можем выполнить штукатурные работы или монтаж гипсокартона отдельно.,"[105, 108, 110]","[108, 110]",True,multi_service_split,val
3546,105,Укладка плитки,Качественная укладка плитки любых размеров. При необходимости можем отдельно выполнить демонтаж старых покрытий или уложить напольные покрытия.,"[105, 109, 111]","[109, 111]",True,multi_service_split,test
3547,105,Укладка плитки,Укладка плитки под ключ или отдельными этапами. Также предлагаем услуги по поклейке обоев и малярным работам по отдельности.,"[105, 106, 107]","[106, 107]",True,multi_service_split,train
3548,105,Укладка плитки,"Профессиональная укладка плитки на пол и стены. Возможен отдельно монтаж гипсокартонных конструкций. Работаем быстро и качественно, с гарантией.","[105, 110]",[110],True,multi_service_split,train
3549,105,Укладка плитки,"Укладка кафеля в ванной и на кухне. По желанию клиента можем выполнить штукатурные работы отдельно. Опыт более 5 лет, все материалы в наличии.","[105, 108]",[108],True,multi_service_split,test
3550,105,Укладка плитки,"Укладка плитки на пол и стены, быстро и качественно. Работаю с любыми материалами, звоните.",[105],[],False,noisy_short,train
3551,105,Укладка плитки,"Кладу плитку в ванной, на кухне, в коридоре. Также устанавливаю бордюры и порожки. Пишите в вотс.","[105, 109]",[],False,noisy_short,val
3552,105,Укладка плитки,"Плиточник с опытом, работаю с керамогранитом и мозаикой. Возможна укладка плитки и затирка швов отдельно.",[105],[],False,noisy_short,test
3553,105,Укладка плитки,"Укладка плитки под ключ, а также ремонт сколов и трещин. Работаю без посредников, цены низкие.",[105],[],False,noisy_short,train
3554,105,Укладка плитки,укладка плитки в ванной и на кухне /возможен монтаж теплого пола звоните,"[105, 109]",[],False,noisy_short,train
3555,105,Укладка плитки,плитка под ключ /установка сантехники недорого мастер на час,"[105, 102]",[],False,noisy_short,test
3556,107,Малярные работы,"Покраска стен и потолков в квартире. Подготовка поверхностей, грунтовка, нанесение краски. Работаю аккуратно, опыт 7 лет. Цена договорная после осмотра.",[107],[],False,single_direct,train
3557,107,Малярные работы,"Выполню качественную покраску стен в офисе или квартире. Подготовка поверхностей, использование профессиональных материалов. Гарантия на работу. Звоните для уточнения деталей.",[107],[],False,single_direct,test
3558,106,Поклейка обоев,"Поклейка обоев быстро и качественно, звоните прямо сейчас.",[106],[],False,noisy_short,train
3559,106,Поклейка обоев,"Снимаю старые обои и клею новые, работаю без предоплаты.","[106, 111]",[],False,noisy_short,test
3560,106,Поклейка обоев,"Поклейка обоев в квартире, возможен выезд за МКАД.",[106],[],False,noisy_short,val
3561,106,Поклейка обоев,"Обои под покраску и обычные, работаю с материалами заказчика.",[106],[],False,noisy_short,train
3562,106,Поклейка обоев,"Подготовка стен и поклейка обоев, работаем без предоплаты.","[106, 108]",[],False,noisy_short,test
3563,106,Поклейка обоев,"Обои под ключ, включая грунтовку стен, звоните сегодня.",[106],[],False,noisy_short,val
3564,106,Поклейка обоев,"Снимаем старые обои и клеим новые, опыт более 5 лет.","[106, 111]",[],False,noisy_short,train
3565,106,Поклейка обоев,"Поклейка обоев быстро и качественно, возможен мелкий ремонт стен перед работой.","[106, 108]",[],False,noisy_short,train
3566,110,Гипсокартон,Монтаж перегородок из гипсокартона с шумоизоляцией. По желанию клиента выполняем отдельно шпаклевку и покраску стен. Возможен выезд для консультации.,"[107, 110]",[107],True,multi_service_split,train
3567,110,Гипсокартон,Установка гипсокартонных конструкций под потолок и стены. Возможно выполнение отдельно электромонтажных работ и поклейки обоев. Звоните для уточнения деталей.,"[103, 106, 110]","[103, 106]",True,multi_service_split,val
3568,110,Гипсокартон,Изготовление арок и ниш из гипсокартона. По отдельности выполняем штукатурные работы и укладку напольных покрытий. Работаем по всей Москве.,"[108, 109, 110]","[108, 109]",True,multi_service_split,train
